trail_id,trail_id,trail_name,dist,elev,difficulty,num_completed,latitude,longitude,type_Out & Back,type_Point to Point,forest,camping,road biking,birding,scramble,views,river,kid friendly,mountain biking,no dogs,stroller friendly,over grown,dog friendly,off road driving,paddle sports,snow,backpacking,rocky,washed out,beach,trail running,walking,historic site,no shade,horseback riding,wild flowers,lake,muddy,snowshoeing,cave,wheelchair friendly,wildlife,off trail,hiking,dogs on leash,partially paved,hot springs,waterfall,rock climbing,nature trips,bugs,fishing,1,1 mile,2,2 2,2 4,2 mile,2 miles,3,3 mile,4,4 mile,5,5 mile,6,6 mile,7,7 mile,8,89a,9,9 mile,able,able use,access,accessible,accessible year,activity,activity options,adventurers,adventurers trail,apache,apache junction,april,april dogs,area,arizona,arizona features,arizona offers,bear,beautiful,beautiful wild,best,best used,birding,birding accessible,bridge,bring,camelback,canyon,canyon trail,cave,chance,chance wildlife,city,climb,continue,creek,creek arizona,creek road,day,difficult,difficult trail,directions,directions flagstaff,dogs,dogs able,drive,dry,early,east,easy,end,entrance,experienced,experienced adventurers,features,features beautiful,features lake,features river,features waterfall,fee,feet,flagstaff,flat,flowers,flowers rated,flowers recommended,follow,forest,fun,good,good skill,great,great views,head,heavily,heavily trafficked,hike,hikers,hiking,hiking trail,hiking walking,horses,horses able,intersection,junction,junction arizona,just,kept,kept leash,lake,leash,leash directions,left,levels,levels trail,lightly,lightly trafficked,little,located,located near,lookout,loop,loop trail,lot,make,march,march october,mesa,mesa arizona,mile,mile heavily,mile lightly,mile moderately,mile trail,miles,moderate,moderate trail,moderately,moderately trafficked,mountain,mountain trail,national,nature,nature trips,near,near apache,near mesa,near phoenix,near scottsdale,near sedona,north,november,number,number activity,october,october dogs,offers,offers chance,offers number,offers scenic,options,options accessible,options best,park,parking,parking lot,pass,past,paved,peak,phoenix,phoenix arizona,plenty,point,popular,primarily,primarily used,rated,rated difficult,rated moderate,recommended,recommended experienced,red,right,river,river rated,road,rock,round,round dogs,route,routes,running,s,scenic,scenic views,scottsdale,scottsdale arizona,sedona,sedona arizona,september,short,skill,skill levels,small,south,starts,steep,summit,t,town,trafficked,trafficked loop,trafficked trail,trail,trail 1,trail 2,trail 3,trail 4,trail 5,trail 6,trail kept,trail located,trail loop,trail offers,trail primarily,trail running,trailhead,trailhead parking,trails,trips,trips birding,tucson,turn,use,use trail,used,used hiking,used march,used september,valley,view,views,views rated,visitors,walk,walking,walking nature,walking trail,water,waterfall,waterfall rated,way,west,wild,wild flowers,wildlife,wildlife rated,winter,year,year round
0,0,Devils Bridge Trail,4.2,564.0,2,5184.0,34.88774,-111.82262,1,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04676618267890046,0.06495395751651668,0.03610985657270899,0.0,0.0,0.05398876822394024,0.0,0.04528520784033326,0.0,0.09202585140722751,0.05877868314938834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025051540795197953,0.025051540795197953,0.15966558453450397,0.02902101364791771,0.02902101364791771,0.02868820665413199,0.02868820665413199,0.0,0.0,0.0,0.0,0.0,0.0,0.15296607397033288,0.02146562110909221,0.024774561195973124,0.0,0.0,0.06533600399713485,0.03306924024352705,0.0,0.0,0.0,0.0,0.4789967536035119,0.0,0.0,0.05194287601642115,0.0,0.0,0.0,0.0,0.0,0.0,0.1336434215343129,0.22035924258680206,0.0,0.30609540872148433,0.0,0.0,0.0,0.0,0.0,0.025904591632739227,0.026792951002408933,0.0,0.30609540872148433,0.15966558453450397,0.0,0.0,0.06682171076715646,0.0,0.0,0.0,0.024774561195973124,0.03306924024352705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03306924024352705,0.03755752555337779,0.0,0.07983279226725198,0.07365751790012365,0.07652385218037108,0.0,0.0,0.0,0.0,0.0,0.03806262229529349,0.03806262229529349,0.1502253682973441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028360480882078862,0.028360480882078862,0.0,0.028360480882078862,0.0,0.07112923188364502,0.0,0.0,0.0,0.0,0.0,0.06439686332727663,0.02146562110909221,0.0,0.0,0.0,0.0,0.06682171076715646,0.0,0.0,0.0,0.0,0.06439686332727663,0.03806262229529349,0.0,0.0,0.0,0.0,0.03306924024352705,0.03347812157958009,0.0,0.0,0.0,0.0,0.07112923188364502,0.0,0.0,0.02146562110909221,0.0,0.0,0.0,0.0,0.05747733798759473,0.0,0.0,0.02868820665413199,0.02868820665413199,0.0,0.0,0.053585902004817866,0.0,0.02868820665413199,0.0,0.028360480882078862,0.035648212519941394,0.0,0.10797753644788048,0.10197738264688858,0.0,0.0,0.0,0.07652385218037108,0.0,0.0,0.0,0.0,0.0,0.14225846376729004,0.0,0.0,0.026792951002408933,0.0,0.03306924024352705,0.0,0.0,0.07652385218037108,0.0,0.0,0.0,0.2597143800821058,0.12990791503303337,0.02868820665413199,0.032668001998567425,0.0,0.07983279226725198,0.0,0.055089810646700516,0.0,0.0,0.0,0.0,0.11495467597518946,0.05747733798759473,0.0,0.06495395751651668,0.0,0.0,0.0,0.0,0.07652385218037108,0.07365751790012365,0.0,0.0,0.0,0.02170281270599098,0.0,0.032668001998567425,0.25758745330910654,0.0,0.0,0.0,0.06016404259106858,0.0,0.0,0.028360480882078862,0.02146562110909221,0.0,0.02868820665413199,0.0,0.0,0.19679541319396857,0.0,0.0,0.0,0.0,0.0,0.0,0.025051540795197953,0.025051540795197953,0.0,0.0,0.0,0.0,0.0,0.0,0.09671391266063081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03306924024352705,0.03306924024352705,0.0,0.0,0.0,0.02902101364791771,0.02902101364791771
1,1,Flatiron Via Siphon Draw Trail,6.2,2933.0,3,3085.0,33.45949,-111.48,1,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.09217861910656806,0.0,0.0,0.13781860617825278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14359192818911504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06394975378380365,0.06394975378380365,0.0,0.0,0.0,0.07323317024804668,0.07323317024804668,0.18802756175947208,0.18802756175947208,0.18802756175947208,0.18802756175947208,0.0,0.0,0.0,0.05479587846373096,0.06324270038064692,0.0,0.0,0.08339250274049599,0.0844167545892578,0.11745845469842679,0.12137411140393652,0.0,0.0,0.0,0.19534453172081814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06612736000259115,0.06839509927764614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18802756175947208,0.18802756175947208,0.06324270038064692,0.0844167545892578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0844167545892578,0.0,0.2037913536377341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09716349760875856,0.09716349760875856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1758002148416933,0.18802756175947208,0.0,0.0723965757007196,0.0723965757007196,0.0,0.0723965757007196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05479587846373096,0.05479587846373096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05479587846373096,0.09716349760875856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05479587846373096,0.18802756175947208,0.0,0.0,0.0,0.0,0.0,0.0,0.07323317024804668,0.07323317024804668,0.0,0.0,0.06839509927764614,0.0,0.07323317024804668,0.0,0.0723965757007196,0.0,0.14062926730351735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2037913536377341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16580974497429357,0.18802756175947208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1758002148416933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05540136394445521,0.0,0.08339250274049599,0.2739793923186548,0.0,0.0,0.0,0.0,0.0,0.19534453172081814,0.0723965757007196,0.05479587846373096,0.0,0.07323317024804668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06394975378380365,0.06394975378380365,0.09217861910656806,0.0,0.0,0.1815735368525556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15736292305737762,0.0,0.0,0.0,0.0,0.0844167545892578,0.0844167545892578,0.0,0.0,0.0,0.0,0.0
2,2,Piestewa Peak Summit Trail #300,2.2,1151.0,3,4302.0,33.53943,-112.02341,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1623359709012917,0.1720108444046849,0.0,0.12135632676566789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06448554941277676,0.06448554941277676,0.16556787837718628,0.16556787837718628,0.0,0.0,0.0,0.0,0.0,0.04825057165108432,0.05568843007315281,0.0,0.0,0.07343136092446866,0.07433326702768313,0.10342817276309065,0.10687610862482337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16556787837718628,0.1720108444046849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16556787837718628,0.16556787837718628,0.05568843007315281,0.07433326702768313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07433326702768313,0.0,0.17944870282675338,0.0,0.0,0.1720108444046849,0.0,0.0,0.1502023038062963,0.1720108444046849,0.0,0.08555742575318781,0.08555742575318781,0.0,0.1548010744660226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04825057165108432,0.04825057165108432,0.0,0.0,0.0,0.14214184872464988,0.0,0.1548010744660226,0.0,0.0,0.0,0.04825057165108432,0.08555742575318781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1105895228545042,0.0,0.0,0.0,0.0,0.04825057165108432,0.0,0.0,0.11900217345354254,0.0,0.0,0.0,0.0,0.06448554941277676,0.06448554941277676,0.14600395512639866,0.0,0.06022538064543317,0.0,0.06448554941277676,0.0,0.06374888515479922,0.0,0.12383125754173455,0.0,0.0,0.0,0.0,0.0,0.0,0.3096021489320452,0.2211790457090084,0.11675755610594159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14600395512639866,0.16556787837718628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15988477957596572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2920079102527973,0.0,0.0,0.0,0.0,0.0,0.0,0.1502023038062963,0.0,0.0,0.04878373256373788,0.0,0.07343136092446866,0.14475171495325295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04825057165108432,0.0,0.06448554941277676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08116798545064585,0.0,0.0,0.0,0.0,0.0,0.10869710102429517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07433326702768313,0.07433326702768313,0.0,0.0,0.0,0.0,0.0
3,3,Cathedral Rock Trail,1.2,744.0,3,3652.0,34.82518,-111.7886,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06494898276371182,0.0,0.05014945239905399,0.0,0.0,0.07497972628826009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034791637848299785,0.034791637848299785,0.0,0.040304450935108246,0.040304450935108246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14162642508791856,0.029811504287173895,0.0,0.08561274290861712,0.0,0.04536939679892095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10229573136982416,0.10627650305352242,0.0,0.10627650305352242,0.0,0.0,0.0,0.0,0.0,0.07081321254395928,0.07650885655379781,0.0,0.0,0.03597635682620848,0.037210112375273025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09280214659931744,0.10627650305352242,0.0,0.05286145795504584,0.05286145795504584,0.13908889283250578,0.0,0.1219364221600271,0.0,0.08163197122491886,0.0,0.0,0.0,0.0,0.0,0.0,0.03938710150084087,0.03938710150084087,0.0,0.03938710150084087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029811504287173895,0.029811504287173895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029811504287173895,0.05286145795504584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029811504287173895,0.0,0.0,0.0,0.0,0.0798246600517299,0.0,0.0,0.0,0.0,0.0,0.0,0.07442022475054605,0.10627650305352242,0.0,0.0,0.0,0.0,0.0,0.0,0.07081321254395928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06603315694382625,0.06603315694382625,0.037210112375273025,0.07650885655379781,0.0,0.0902082065611582,0.0,0.21255300610704483,0.0,0.0,0.0,0.07213838645441215,0.6314574459281074,0.03984224781172217,0.04536939679892095,0.0,0.0,0.0902082065611582,0.0,0.0,0.0,0.0,0.0,0.1596493201034598,0.0798246600517299,0.0,0.1804164131223164,0.0,0.0,0.10627650305352242,0.0,0.0,0.20459146273964832,0.0,0.0,0.0,0.03014091652602284,0.0,0.04536939679892095,0.23849203429739116,0.10627650305352242,0.0,0.0,0.0,0.0,0.0,0.03938710150084087,0.029811504287173895,0.0,0.0,0.06715825289328625,0.09280214659931744,0.13665496270320265,0.11087196670606349,0.0798246600517299,0.0,0.0,0.0,0.0,0.034791637848299785,0.034791637848299785,0.05014945239905399,0.06603315694382625,0.0,0.0,0.0,0.0,0.1343165057865725,0.0,0.0,0.0,0.0798246600517299,0.0,0.11087196670606349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10627650305352242,0.11087196670606349,0.0,0.040304450935108246,0.040304450935108246
4,4,Tom's Thumb Trail,4.0,1236.0,2,2510.0,33.69459,-111.80149,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09381542149034316,0.11984343203531861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05107740537566907,0.05107740537566907,0.0,0.059170734871192364,0.059170734871192364,0.05849217709814276,0.05849217709814276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04376609965802139,0.05051267367369293,0.0,0.0,0.06660655304738157,0.06742463480361244,0.0,0.0,0.0,0.0,0.0,0.15602392885446095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052816684559786234,0.05462795405473847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05051267367369293,0.06742463480361244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06742463480361244,0.07657576726636502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07760560536102237,0.07760560536102237,0.0,0.14041365771251918,0.0,0.0,0.0,0.0,0.0,0.16277050287013248,0.0,0.0,0.0,0.0578239793913406,0.0578239793913406,0.0,0.0578239793913406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04376609965802139,0.04376609965802139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04376609965802139,0.07760560536102237,0.0,0.0,0.0,0.0,0.06742463480361244,0.06825830000300527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04376609965802139,0.0,0.0,0.0,0.16277050287013248,0.0,0.0,0.0,0.05849217709814276,0.05849217709814276,0.0,0.0,0.05462795405473847,0.0,0.05849217709814276,0.0,0.0578239793913406,0.07268288272903657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10031118622559358,0.0,0.16277050287013248,0.0,0.0,0.0,0.0,0.05462795405473847,0.0,0.06742463480361244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05849217709814276,0.06660655304738157,0.0,0.0,0.0,0.5616110828220492,0.0,0.0,0.32554100574026495,0.16277050287013248,0.0,0.0,0.0,0.13243415428806937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04424970788976828,0.0,0.06660655304738157,0.3501287972641711,0.0,0.0,0.0,0.12266803138320687,0.0,0.0,0.0578239793913406,0.04376609965802139,0.0,0.05849217709814276,0.0,0.0,0.20062237245118716,0.0,0.0,0.0,0.0,0.0,0.0,0.05107740537566907,0.05107740537566907,0.0,0.0,0.0,0.0,0.0,0.0,0.09859464858506839,0.0,0.0,0.0,0.0,0.0,0.0,0.12568758027239782,0.0,0.0,0.0,0.0,0.06742463480361244,0.06742463480361244,0.0,0.0,0.0,0.059170734871192364,0.059170734871192364
5,5,Hieroglyphic Trail,2.8,567.0,2,2946.0,33.3897253,-111.4247112,1,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.09666211395319621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1788743693212024,0.0,0.0,0.0,0.06706021903389972,0.06706021903389972,0.0,0.07768606121776776,0.07768606121776776,0.07679517350424389,0.07679517350424389,0.0,0.0,0.19717307307590898,0.19717307307590898,0.0,0.0,0.13649111790590993,0.05746110648612704,0.06631877511459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06934374229022314,0.0717217826031083,0.0,0.0,0.21370360327521049,0.0,0.0,0.1788743693212024,0.0,0.0,0.0,0.06631877511459,0.0,0.0,0.0,0.16927525677342975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18435099771215063,0.19717307307590898,0.0,0.07591788766236268,0.07591788766236268,0.0,0.07591788766236268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05746110648612704,0.05746110648612704,0.0,0.0,0.0,0.16927525677342975,0.0,0.0,0.0,0.0,0.0,0.05746110648612704,0.0,0.0,0.10917274624293687,0.0,0.0,0.08852271850842267,0.08961724886800225,0.10764035925755046,0.10917274624293687,0.0,0.0,0.0,0.0,0.0,0.05746110648612704,0.19717307307590898,0.0,0.0,0.0,0.0,0.0,0.0,0.07679517350424389,0.07679517350424389,0.0,0.0,0.0717217826031083,0.0,0.07679517350424389,0.0,0.07591788766236268,0.0954263436048819,0.0,0.28904398751887384,0.13649111790590993,0.18435099771215063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0717217826031083,0.0,0.08852271850842267,0.0,0.0,0.0,0.0,0.0,0.0,0.1390453653684887,0.0,0.07679517350424389,0.08744864786295851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20484593464674752,0.0,0.0,0.0,0.0,0.0,0.0,0.058096042299898655,0.0,0.08744864786295851,0.28730553243063517,0.0,0.15057612556908448,0.0,0.0,0.0,0.0,0.07591788766236268,0.05746110648612704,0.0,0.07679517350424389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06706021903389972,0.06706021903389972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16927525677342975,0.19040512952179825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07768606121776776,0.07768606121776776
6,6,West Fork Trail,7.2,820.0,1,2776.0,34.99098,-111.74266,1,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.04988723533716323,0.0,0.0,0.07458767886624175,0.0,0.0,0.0,0.0,0.0,0.14352239116223628,0.0,0.0,0.0,0.15221762749890266,0.09231691086783242,0.0,0.0,0.0,0.0,0.0346097223812603,0.0346097223812603,0.0,0.04009371055411211,0.04009371055411211,0.03963392415791274,0.03963392415791274,0.0,0.0,0.0,0.0,0.0,0.0,0.14088590124775505,0.059311257012136354,0.034227063800983205,0.0,0.0,0.0,0.0,0.06356872807028653,0.0,0.0,0.0,0.0,0.0,0.0,0.3588059779055907,0.0,0.0,0.0,0.0,0.0,0.0,0.09231691086783242,0.228326441248354,0.0,0.0,0.11029224908274081,0.0,0.0,0.0,0.0,0.03578824680439935,0.03701555140056829,0.0,0.0,0.11029224908274081,0.0,0.101760856414255,0.0,0.0,0.0,0.0,0.034227063800983205,0.0,0.0,0.10572081378782579,0.0,0.0,0.22058449816548162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07610881374945133,0.08516509850111148,0.09231691086783242,0.10572081378782579,0.0,0.05258506059616869,0.05258506059616869,0.06918081850931221,0.0,0.060649425840826415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03918115767617533,0.03918115767617533,0.0,0.03918115767617533,0.0,0.0,0.08516509850111148,0.08516509850111148,0.0,0.0,0.11029224908274081,0.029655628506068177,0.029655628506068177,0.0,0.0,0.0,0.0,0.2769507326034973,0.0,0.0,0.0,0.0,0.08896688551820453,0.05258506059616869,0.0,0.0,0.0,0.07771221117779802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029655628506068177,0.0,0.0,0.0,0.0,0.07940727986463163,0.08120514112754072,0.0,0.03963392415791274,0.03963392415791274,0.0,0.0,0.07403110280113658,0.0,0.03963392415791274,0.0,0.03918115767617533,0.049249455304555066,0.0,0.0,0.07044295062387752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20352171282851,0.0,0.0,0.17947306759205303,0.03963392415791274,0.04513217327285522,0.0,0.0,0.0,0.228326441248354,0.0,0.0,0.0,0.0,0.3176291194585265,0.07940727986463163,0.0,0.0,0.08516509850111148,0.08516509850111148,0.0,0.0,0.0,0.101760856414255,0.0,0.0,0.0,0.029983318343070452,0.0,0.04513217327285522,0.23724502804854541,0.0,0.0,0.0,0.0,0.0,0.0,0.03918115767617533,0.029655628506068177,0.0,0.03963392415791274,0.0,0.0,0.06797021660494279,0.0,0.07940727986463163,0.0,0.0,0.0,0.0,0.0692194447625206,0.0346097223812603,0.0,0.0,0.0,0.0,0.0,0.0,0.133614203411852,0.0,0.0,0.0,0.0,0.0,0.0,0.08516509850111148,0.0,0.0,0.0,0.19653585292902465,0.0,0.0,0.0,0.0,0.0,0.04009371055411211,0.04009371055411211
